RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01
3068,Washington County,Oklahoma,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106600,105000,107100,106600,106500,95800,99300,91500,96800,96200,105500,111700,115800,110100,102300,104100,110500,115200,114200,118600,119900,118800,116400,121200,122300,122700,118800,119000,117500,113800,105600,105900,110500,110500,111600,106000,113200,110200,116400,110300,101900,95100,100800,114500,113300,111900,101900,109600,102000,108200,106300,106800,115700,113900,122700,110400,111200,111200,115500,112300,110600,111600,117000,115900,117000,120100,115700,110000,109700,114700,112900,104000,101500,102400,103900,109700,107600,114800,116400,123700,120500,115400,115100,125400,129000,128500,122400,123000,119900,103500,109100
2907,Crittenden County,Arkansas,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112100,99500,97100,108600,125700,124600,106000,96900,102500,108600,104700,101400,111100,115800,119900,118000,122300,123900,128900,116300,118700,120000,131100,125800,129000,129800,132100,127800,134400,130500,129000
908,Camden County,Georgia,813,157200,152600,145000,138300,142100,141000,145900,150700,150100,151300,153400,154200,145600,134800,131800,132400,135100,136600,139800,139500,139800,136800,132300,143800,143600,147800,131600,133700,134200,135900,132800,130900,135200,134800,131600,126600,129500,123300,121600,114000,111700,103200,102900,110700,123100,116500,113900,99300,103300,105900,111000,115400,108800,107500,100500,107000,117100,117800,114500,102400,108000,105400,111500,112900,111000,111200,111300,115300,113200,110300,110200,113200,114500,120600,118900,116800,116000,113700,115700,115700,115800,114400,119000,128800,132900,132400,125700,130000,131100,136900,130500,128800,130100,139100,139600,142600,134800,129200,124200,126600,122700,119500,118600,131200,136600,133200,125600,119900,125700,125000,128900,122900,128600,131400,141900,138900,136700,134400,130300,127700,126400,134700,138300,141700,140800,142800,140900,137700,138700,144600,149500,162100,167500,167300,161800,154700,163300,159400,167900,171900,184100,181800,181500
2637,Box Elder County,Utah,814,146700,145500,141400,143500,150400,159000,158400,156000,157800,159800,157400,155500,153300,152700,152600,153200,155700,147100,146300,140800,141600,140600,146800,155100,155100,148900,141800,144800,142700,145800,141300,141200,135800,139000,142700,143700,137500,141000,142700,143500,136900,128200,130900,132100,139600,134400,130500,133700,139900,149100,142600,141500,139900,139200,137300,137300,142600,152000,146000,147100,139000,139800,146400,149200,163800,156800,162400,153500,154000,150500,154200,152700,153100,152900,156500,155300,158300,152600,153400,146600,150900,149200,147500,152200,157000,162900,159900,161500,173600,181000,183100,166900,167500,170700,182000,179400,171300,172900,173400,185400,183900,185600,181300,182100,183500,186700,186900,188000,187900,188600,196600,199300,203000,194800,194300,201200,202300,205600,205500,223400,225600,225100,213400,207900,206000,210100,219500,223600,223800,224800,233900,246300,239300,226300,217000,224900,240300,243600,249500,246400,251900,256200,
1559,Bristol County,Rhode Island,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351900,330900,327800,311600,331600,340600,347400,375900,376600,376800,352900,344200,356800,352100,353700,344000,334400,350500,358500,367000,357800,343000,363400,362400,352600,337700,345100,366300,350300,365700,363600,385000
1536,Bedford County,Pennsylvania,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131100,136600,133200,148500,125000,117200,102200,119400,129200,137000,147800,142200,137200,123200,139000,128000,124800,109600,107000,112800,120300,133200,144700,146800,142400,131200,135000
1668,Dickson County,Tennessee,817,127900,121700,116600,110300,109000,113100,104100,99300,96300,108900,125500,123700,125100,107000,106400,99700,106400,107300,111200,110100,110100,107700,109300,108400,112900,114100,112000,106300,108400,111300,111600,98200,99000,104400,106100,104400,93800,99300,100000,106700,106400,107100,101500,100700,105400,115000,114700,105100,105000,108100,112400,105300,104800,109800,108600,107300,106000,120100,119500,122500,116100,120000,115000,112000,113300,113500,110500,105400,107100,119400,121500,110000,103700,105700,118400,119700,119900,120100,112800,119300,120000,130600,131400,129300,130400,126300,132500,130300,128100,121700,120200,122200,121900,120900,122600,116500,120800,120100,134400,136200,137000,140300,146800,151700,152900,159400,159900,159200,152400,152400,149400,153400,160400,169200,164100,162300,163400,168100,168400,168000,165500,178800,177800,182500,168900,170700,174300,173400,193900,189700,191800,168600,175000,187400,202800,205200,196200,189900,183300,183500,190200,205600,211500
205,Kerr County,Texas,818,175700,156800,161500,155500,161900,162400,169300,173700,164000,157600,152200,153400,162200,153700,149800,143800,158500,160700,160400,146300,143700,139500,158600,169500,177400,166400,167900,158000,162700,165200,186000,171900,163700,145700,165800,159100,161300,155100,164000,160100,161800,149800,145800,142900,158600,161100,160100,159900,168200,173300,171900,169300,158800,151700,155700,155400,162400,157700,161700,153300,151600,157400,157200,160300,167400,172000,173800,164500,160700,164200,180000,182700,180400,159500,160900,156100,159300,158300,163200,170300,175800,181000,184400,183700,188300,198500,199000,182200,174900,173600,189400,186600,191300,180400,178500,191000,188500,184400,171500,187700,194500,206600,214100,221800,213700,206600,203700,206200,210600,216800,224400,224200,221300,214000,208200,210000,207200,218000,223500,230600,226400,222300,221700,230400,235900,237700,234100,226200,233000,230200,241200,243200,248500,242100,248200,248700,247000,235500,231600,245600,240800,242600,
103,Boyd County,Kentucky,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74700,70800,71600,78400,83100,85800,89300,85600,82600,67600,66500,70500,79500,78400,76700,72700,80000,73700,69400,64700,72000,83100,83600,85500,90600,90900,92500,89400,95300,100100,98700,87800,90400,94100,109900,98600,103100,90500,92500,86000,101800,100400,100200,88600,96700,110600
556,Henry County,Indiana,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71400,70700,72300,73000,79000,73100,77400,72200,76900,74100,80400,79500,85100,80100,81500,85100,85700,88100,76300,75500,69100,74300,77500,78500,74900,74100,75800,73200,83100,82700,90800,82300,89900,86600,84800,76400,79200,85500,91300,98400,98700,98800,88800,93100,91900,90800,85800,86600,93500,89700,89300,87100,98900,106700,102900,97100,95900,99500,100600,94900,88100,89000,89800,95700
1387,Shelby County,Ohio,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123000,123300,128500,130900,128300,119500,109700,107600,105500,118700,127300,132700,136200,131000,132000,111900,109800,113200,135500,147200,152200,147200,132300,118900,125200,131400,136000,126200
2215,Columbia County,Oregon,822,201100,202500,196800,204300,199300,185400,176800,190100,190700,201900,188900,190000,169500,159000,162700,181200,197300,207000,195400,195400,187500,179500,175600,170400,178400,179400,175500,167500,162400,157900,161500,160900,155100,156800,151300,162400,149800,147200,135700,132200,129300,136000,142300,150900,146500,143700,122300,133900,142300,163300,141200,139100,135300,155100,158300,168300,162600,157700,154600,152800,146600,145200,154100,164300,171400,179900,191800,191300,182900,179400,181500,190800,193200,203600,200600,196500,189300,188800,192800,194200,195300,198900,191900,201200,200900,204500,202100,208600,210900,209000,207700,223700,220300,220500,220000,226500,226000,230000,231900,240900,237000,240700,236100,234100,239300,244700,246200,248500,257400,261300,258000,261900,269700,274600,264900,262900,268700,289600,292400,278300,262700,262200,271000,269900,269100,271700,280200,283000,291700,288200,285600,288400,284900,295200,291900,301700,296900,304700,311100,327600,335800,328500,317000
2224,Cortland County,New York,823,88300,87400,99100,98200,100900,101600,100000,99900,107500,107700,96900,81200,88800,95300,95600,92400,90800,102700,102300,105500,102800,104300,105800,98200,91000,94800,98200,107100,106100,101600,102400,98100,114600,113900,120700,104900,106900,98100,113800,116700,117100,113100,110500,119100,117100,106800,109900,101100,120400,113900,126800,114600,108000,107000,110100,113200,108500,112100,108800,108000,99100,98400,97400,105800,110900,113500,108600,118900,119200,114300,103300,100700,101400,95100,96300,97500,100200,101200,99900,113300,110700,114400,103600,97900,97200,99600,102300,104000,103500,105200,94800,96800,106800,117500,120200,117600,117300,116500,112000,122500,121900,119700,111100,110700,110900,110100,113600,106000,105800,102000,117800,117000,117800,116500,114700,115900,115000,119000,116900,104900,106500,110700,125200,123200,121800,119500,120500,118100,118900,118700,125100,117500,116300,102900,113600,113400,123100,,,,,,
2279,Franklin County,Kentucky,824,96700,94600,88300,107200,103600,105400,107700,110400,112100,109700,116000,114300,115100,105400,103600,98800,104600,106200,115400,111600,115600,112100,110000,111400,108100,115900,111500,109600,106600,100500,97200,94300,102400,113000,121400,129700,125100,117900,100900,99800,104600,106100,109300,106200,115700,114500,116400,119800,118300,109300,102600,104400,110800,110700,112500,108500,106000,106400,108700,108200,100600,92500,100100,105800,114000,112600,105300,108500,103500,109800,106900,104700,100700,102300,107700,115200,111500,107400,103200,105100,107600,109300,110700,109000,114700,114100,120000,111900,113900,111600,121200,123500,123600,115300,113200,116600,116500,120600,114800,118900,120200,122600,123900,116700,119600,117200,118600,121000,124700,126600,121700,118700,117700,119500,119300,122000,123500,126900,131600,135400,139900,133700,125900,117800,123000,131100,134600,133100,132100,133500,137500,141700,144500,140500,134000,127100,131900,138100,150800,148700,147900,144200,150000
1060,Greene County,New York,825,201900,211400,212100,185400,173700,162200,157800,160500,165300,169600,160700,162100,168100,171300,161700,150600,150600,158000,156200,153000,154700,150200,147800,144500,160000,160100,160300,147900,152600,155800,158300,158900,155100,156800,154300,161300,162000,168400,160600,155300,148700,142600,143000,139800,138000,139000,143100,149800,142200,144900,149100,156600,145900,141000,134100,140900,144400,148700,144400,146100,148000,155900,163100,182500,185100,173800,154500,151900,144500,144100,153800,156700,151200,139700,158100,161700,158700,140400,146300,149500,154500,153000,157900,158700,169500,166000,163600,156100,157200,155600,147200,150300,153600,148100,145900,144100,152500,150200,150300,154100,150800,154900,154800,154300,152700,150700,154500,159400,164700,158000,147800,142500,148800,155300,159100,163700,165000,164400,158300,154100,157300,164800,180000,175400,185300,188100,188300,171200,158400,162600,169200,185300,,,,,,,,,,,
1624,Clinton County,Iowa,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93600,90000,92200,98400,100500,100000,110500,104300,97800,82500,88700,95100,102500,97800,93700,92600,100800,105800,108300,102700,98900,93700,96200,97700,111500,111600,103600,87700,82700,89700,85700,89900,95800,107300,107300,106900,105400,99900,108000,
1580,Calumet County,Wisconsin,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181200,176200,161200,168100,164500,187700,175600,179100,174200,181500,185500,189600,192600,193600,192500,190700,175700,171000,172300,188400,195200,196900,199800,196500,190300,190200,190200,193300,200400,209400,223400,239900,222100,191800,180100,201900,238900,238500,214100,198600,196200,227500,222700
156,Elko County,Nevada,828,186300,195400,187800,201800,209200,212300,208100,199700,195600,181000,184700,195000,198000,192800,192400,200100,201400,196700,195500,196900,193200,188400,201000,189200,193200,178500,190800,185200,192600,195600,196800,193900,184500,189500,187400,198000,200100,208300,192600,202500,192800,205000,196100,195600,207000,214600,236500,211200,207800,194600,212600,206000,199100,202700,205100,213500,208500,211900,209600,214800,217700,218000,216100,212800,211100,216700,210900,221400,221700,223900,218400,219100,228000,223600,216200,208000,200700,200500,202200,221600,219900,227000,210900,223900,221000,227800,211500,213500,219800,229800,227800,213100,205900,204400,216000,219500,218300,213500,221400,225000,228800,224200,222300,221500,227600,227900,220800,210600,203500,209900,215300,217000,215200,211700,217000,217900,225600,221300,232400,225300,229500,227200,236000,243000,244300,244500,249000,242800,241700,243000,251400,251800,245900,242400,244400,249100,242100,243800,246000,250600,250700,250700,
1151,Loudon County,Tennessee,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186800,191300,179100,170600,167000,178800,194000,191700,180400,175000,177600,180100,200200,214700,214500,202600,191300,205800,204200,217300,216600,216900,205400,211500,221700,235300,226700,224600,225200,228400,221600,214200,205100,211100,211800,210100,223300,226500,242700,242300,243400,245200,235400,220000,228700,226700,237800
1944,Newaygo County,Michigan,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82900,89700,99300,103100,109300,104100,103600,96600,94700,90800,85900,90400,99000,108600,104200,105000,103500,110200,112500,110700,116500,121100,131700,138800,134000,127700,108000,110900,114700,124200,131500,145000,158300,162800
465,Curry County,New Mexico,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154700,155700,169600,171900,165700,160800,163500,163600,159600,153200,160500,159000,160400,156000,150100,151000,157200,170100,166300,164400,153600,155300,155600,160500,156200,156000,159600,162300,165500,162600,154500,155500,161700,171800,160300,153800,153000,154900,148900,151800,157500,153800,149500,136600,148200,142500,147900,146900,155100,157800,164200,150100,145400,124000,130000,139200,146100,157300,148300,153000,145800,138900,140200,138300,143800,142700,144000,145600,142600,137700,145800,144100,139100,141300,142800,150200,146000,152100,159400,158000,157900,154000,157400,150500,144600,141800,151100,154200,
2248,Delaware County,New York,832,146700,126000,118000,109900,107800,114900,115200,124200,116400,126800,120500,110500,106900,106200,122000,116800,118400,110200,112500,123200,118300,119900,123300,122100,121800,109400,122100,119400,122100,111800,107700,109800,112900,112200,121700,133200,144300,118300,111600,108600,130400,129200,115400,106500,103000,114100,111700,101100,100600,89600,98600,99800,114200,115100,116100,116600,103900,104600,103000,108500,103800,104100,108600,117200,122100,126000,117900,110500,109000,101000,105600,106200,117100,117400,121300,117000,112900,115900,128700,128100,115600,102000,113400,116600,113800,92600,91100,89700,100200,101800,106100,107500,112500,116100,114700,114900,115100,116300,116000,120300,117500,114100,110200,114300,115800,121400,139300,132500,129000,111900,119300,127900,133100,137400,116400,117500,117200,126000,123300,133000,139800,140300,128300,120000,116900,111200,120400,122700,128800,145000,146700,150600,135400,134400,136700,136900,136500,135200,129900,130800,120600,124300,133800
1598,Carroll County,New Hampshire,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229800,229700,226700,227800,227400,217700,219900,217400,220100,218600,221300,242000,242000,237200,226500,230500,238300,236300,231700,239900,245200,250700,246400,260100,264000,262000,250300,250600,248000,247800,246800,254100
3118,Queen Annes County,Maryland,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273100,266400,274900,272900,287000,277900,288700,272000,279300,285300,282300,274700,282800,281100,288900,296700,315400,326400,308500,307100,310200,314700,318400,309900,302700,308400,305800,310500,281500,294300,310700,347100,341500,323600,310000,316700,318000,318100,311200,315300,308400,313200,316300,326900,322600,318800,313700,312400,313900,312200,310100,320300,
2396,Macoupin County,Illinois,835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70100,72200,65700,56700,55400,54900,54300,58800,59000,61200,60600,63800,69800,68100,59800,54900,62900,72600,74100,67000,65800,72700,66600,66200,59400,68100,67500,70200,67300,65600,64500,66800,69500,70000,70200,70700,66400,63600,64300,62300,72900,71900,76300,67600,66200,62800,67100,64600,64900,60700,63300,70400,80300,81800,79400,75000,88200,84800,78000,64600,68500,73700,73900
3034,Stephenson County,Illinois,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72600,81700,81500,85900,84400,92400,98700,101300,79900,72400,71500,83000,82300,83100,84500,80800,88700,88600,94200,83300,84500,91400,93300,91900,79400,78300,75400,75400,74900,77000,80100,73100,73700,74200,82900,82400,88400,87400,94200,90300,93600,87700,81300,86500,87600,91600,92000,93100,94400,88500,87500,86500,87400,88500,86100,87000,80600,79100,77800,84900,94000,98400,102300,96700,106600,100700,91100,78800
922,Carter County,Oklahoma,837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122300,109300,110800,97200,109600,118100,119700,118300,111900,106100,97500,108300,110100,112200,106400,108900,104800,102500,97600,88700,93100,95400,113100,104800,118300,108100,104100,81900,89100,97300,106200,106300,106300,111600,115300,119800,125700,131400,135700,141100,146500,127700,120000,114200,127900,135100,120300,123800,123300,120800,108700,100400,115500,120200,118400,112100,111200,126700,136500,143600
654,Noble County,Indiana,838,,,,,,,,,,,,,,,,,,,,68700,73300,72200,87100,77900,81600,72800,77900,78900,73400,74800,79000,86400,87700,87800,88200,88900,80600,76300,72400,74100,81600,87100,86500,80500,91100,95100,97800,86800,89500,89100,89100,75700,74500,71800,80600,76100,78600,81800,85900,85700,89100,91300,94200,90000,93300,90300,88900,76300,76900,78000,97500,96200,98600,90000,90800,95400,101600,108500,101600,101300,102100,109800,114400,118000,106900,98400,92400,105200,102800,98200,95000,91000,96200,93900,117000,114400,113100,94700,100100,105800,106100,110800,111900,122000,115500,120300,119100,123600,122400,117600,117500,115400,112200,110900,115100,119200,120000,116000,116100,119700,120600,121300,107600,106300,110800,126400,131700,129900,132400,136900,150200,148300,145600,130200,126300,128100,130200,132500,133600,136100,143600,141200,155900
3024,Santa Cruz County,Arizona,839,211300,175000,163200,138300,144700,161700,161800,154000,147600,151800,160100,160800,145300,134400,122600,113300,126600,137200,141300,125900,118900,118000,109900,104000,104600,109700,113000,113200,107700,103500,101000,95400,97100,93400,97600,98500,98200,101500,92900,91300,93900,90700,86500,74000,81100,83600,87600,85700,90000,87100,86300,79900,85000,95800,97000,95800,84700,91200,89600,90600,94500,94600,101400,97300,99900,104100,106800,114600,112500,118900,115900,111300,98600,98700,102300,109800,118400,115700,119300,111600,115000,111000,115400,125900,129200,124400,123500,127600,127900,121000,116900,118200,117300,117100,122200,125000,132300,135400,139300,133100,141900,143400,146800,146000,145200,133200,124700,127900,136400,144900,139200,145200,139700,141300,140600,140300,146300,142700,145800,146200,153200,155900,150500,147800,143800,153300,155700,156800,158300,169000,176500,183300,182100,169500,157400,156500,163800,171900,179700,182200,188000,191100,210600
1401,Stokes County,North Carolina,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109400,112000,110600,112800,115300,122400,127800,121000,115800,120200,121900,123700,115200,117600,114900,115500,118500,119100,120200,116900,120300,121300,122900,118700,119000,124800,132300,133800,129800,128100,135800,143700,144300,135200,141500,141600,146500,133500,128800,131300,131400,145000,142400,152200,144800,148800,151500,153200,150900,149700,149400,145200,142600,139100
710,Scott County,Kentucky,841,128700,133300,138100,139800,134900,129200,131200,134600,134300,130600,131400,129700,130400,126400,131200,132300,132000,133300,132000,134800,135800,135700,138100,130500,132300,131500,136400,136200,133500,131600,132700,131100,140600,141800,143800,136200,132900,132300,129800,134900,137100,142700,143300,137700,140100,134900,131300,121500,116200,128100,133800,144300,142900,139400,138400,140200,155900,147900,139400,124400,131200,133200,145600,141900,143500,132900,137200,136300,136000,134600,138700,138800,138100,137500,139700,137700,140100,143000,142400,142700,141200,144500,141300,141800,144100,145000,142800,143800,145900,151200,152300,157900,156300,159400,158300,154300,151500,158100,165100,167600,162300,160200,163500,163100,166400,165900,167300,164400,164500,163700,166500,166700,165700,166500,165400,168200,170100,172600,175700,181200,184300,189700,193500,200100,197500,191200,185400,185100,191200,192200,195800,182900,181200,178500,187900,197700,193400,191500,196300,211100,216900,203500,197500
1677,Douglas County,Nevada,842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323600,337800,337100,349100,353700,356200,363400,377400,390600,384600,380200,389200,397100,403600,409200,411100,411500,416200,431300,437100,426800,409300,401700,399900,415100,422900,428200,418100,409700,426600,433200,447000
2192,Cherokee County,Oklahoma,843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101300,96500,93400,85500,89800,90400,97300,99300,106800,106400,97900,85100,82700,100900,106700,106400,91700,90600,93700,99700,110600,112700,115300,109900,101600,94200,96600,95300,103400,95700,91800,97200,92700,94300,83700,85600,81300,87300,91900,103700,97700,100400,101700,102600,103500,98300,103300,97600,102600,104800,107000,101400,95500,100800,110100,120900,118500,110100,106000,97700,107700,106000,107600,98700,95100,104600,106200,107200,105900,103500,95800,100900,113500,121100,114100,109300,112700,112100,104700,98600,101200,115700,125400,135600,119600,113500,108700,111800,118200,111500,113000,107600,111300,121900,110500,98800,87300,96500,103900,110800,120600,117000,116900,108500,118300,136700,136500,
181,Hoke County,North Carolina,844,126900,134200,134100,137700,133500,133600,133500,131300,130900,131800,137900,142300,141400,141300,143500,144300,141800,132300,135000,128700,134300,128100,135500,132000,139400,144000,149500,147100,143700,142500,143900,140300,141500,140700,144900,143700,145500,143700,147500,146900,146500,149700,140700,140800,143800,145800,142800,127200,127100,127900,137400,142100,142400,132200,125000,124700,139500,155200,156700,147400,134300,134200,133500,136500,137400,137200,133700,129300,126000,133800,136000,140800,127200,124200,120600,132900,135000,134700,134000,129000,127800,126000,133200,125800,127600,129400,142000,137600,137700,141900,145900,135600,130500,127900,134200,133600,134100,139700,145700,147800,146200,144000,146600,148000,151600,146500,148400,144600,147600,145900,144000,145000,145500,144800,142900,145700,149700,152300,150800,145500,149000,148000,147400,143700,144700,151700,152500,154700,157800,161900,157600,152800,149000,153600,158300,164900,168300,170900,166800,161800,162200,168700,175300
1713,Fremont County,Colorado,845,122100,125100,123300,132100,132600,136500,136500,134400,135100,126100,125000,116300,121500,121100,130400,128500,126000,127700,130000,141000,144400,155600,145200,140600,132600,139000,123600,129400,123600,135900,125400,129300,139400,141500,131000,127100,128200,132900,122300,120200,116200,121300,125700,137200,139100,137100,125100,110100,113600,118200,129100,121100,117900,116800,113600,118500,126700,131900,135700,132900,124000,122700,118500,123500,123600,125900,120900,120800,121500,135800,127900,132000,133200,135600,136100,134100,145300,148100,151800,158400,149300,144700,128800,131800,134200,146200,151500,149400,148100,146300,148400,144000,147900,150500,152700,151700,145900,148800,148600,160200,166800,172200,169100,165700,165900,167400,167800,163800,162800,165200,175000,177600,173600,166300,161400,168900,172500,173900,173900,178700,186600,184600,184100,186600,191000,207800,209500,213100,199600,200300,198500,197200,203100,202300,204300,209200,212900,225300,211400,227200,227100,245200,
1869,Lincoln Parish,Louisiana,846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121400,129000,136500,140200,136200,139800,127400,127200,125200,135800,136500,139200,140800,143500,141000,133300,125100,108000,113600,113200,126700,126700,130700,134300,137800,139900,142300,135900,132900,123900,128500,138100,145900,148100,146800,149900,147200,138800,130500,131400,133700,144100,150800,149200,150500,153600,160000,151400,143200,146400,162400,161900,155700,147800,154100,158600,151000,143600,146500,159700,167800,159400,160400,143300,153700,160200,189500,195400,184400,172200,162900,162500,166700,173900,184300,186900,194200,187100,178100,170700,180900,192600,198000,190300,194800,191500,182000,179400,182200,189600,176000,167600,170200,179900,177900,182800,183500,201700,196300,196200,183000,180600,183100,185700,194100,198200,201900,208700,201500,228100,218300,212100,190200,
2240,Culpeper County,Virginia,847,256900,248900,240100,235800,217500,210900,214100,211600,213400,201700,197700,187600,182100,181800,180600,180600,179400,181700,190400,195100,204300,204400,196000,194100,185100,182000,174900,176900,174600,177700,176600,197600,212200,216100,201400,177600,180600,182600,182100,169200,174600,182500,187600,171200,175600,167600,176200,173000,190200,196500,197700,195700,192200,192100,199900,193800,211100,203300,206000,188300,192100,205300,212000,213700,221800,230200,238000,236200,236600,223000,238400,240300,252500,234200,238200,237800,246600,232600,228200,218800,233200,244000,256700,256000,252000,240700,236100,241900,242100,247200,251100,259000,245700,236200,232400,245000,249800,256100,251600,252400,248700,256500,266200,273400,264100,266700,260700,257300,240000,245700,264700,271000,277300,277700,278300,272600,275000,282000,292400,292800,297000,307100,299800,295300,276400,273500,265900,276100,290000,294200,305000,311600,322600,312300,300700,293300,285700,284300,292400,298400,312400,310400,321500
2725,Hillsdale County,Michigan,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101000,109500,113500,111000,112200,104300,112100,112500,114500,113200,108000,109200,104700,106300,114200,116300,111200,110000,113000,124000,122300,118500,118000,117500,127800,125700,126100,121300,125900,126600,
2510,Richmond County,North Carolina,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56400,66100,61000,57600,57600,73700,73700,61100,56800,63100,63100,63300,61400,70400,65100,70100,71400,78500,81000,84800,71900,66600,63200,75900,79000,73400,71000,71400,74000,69200,88600,90100,89700
